tas,Year,Month,Country
13.5001,1965,6,AUT
14.2122,1965,7,AUT
13.3402,1965,8,AUT
11.5097,1965,9,AUT
6.96958,1965,10,AUT
0.25751,1965,11,AUT
-0.8248,1965,12,AUT
-5.8435,1966,1,AUT
2.91625,1966,2,AUT
0.79167,1966,3,AUT
7.48592,1966,4,AUT
10.2567,1966,5,AUT
14.1221,1966,6,AUT
13.9049,1966,7,AUT
13.7039,1966,8,AUT
12.5574,1966,9,AUT
10.5254,1966,10,AUT
0.19371,1966,11,AUT
-1.7433,1966,12,AUT
-3.4374,1967,1,AUT
-0.7991,1967,2,AUT
2.70481,1967,3,AUT
4.68919,1967,4,AUT
10.2876,1967,5,AUT
12.8083,1967,6,AUT
16.795,1967,7,AUT
14.9798,1967,8,AUT
12.3463,1967,9,AUT
9.19138,1967,10,AUT
2.23629,1967,11,AUT
-2.917,1967,12,AUT
-4.751,1968,1,AUT
-0.7761,1968,2,AUT
2.10183,1968,3,AUT
7.27911,1968,4,AUT
10.0944,1968,5,AUT
13.6612,1968,6,AUT
14.5719,1968,7,AUT
13.6896,1968,8,AUT
11.4113,1968,9,AUT
8.1885,1968,10,AUT
2.67988,1968,11,AUT
-4.6646,1968,12,AUT
-3.3211,1969,1,AUT
-3.9104,1969,2,AUT
-0.1188,1969,3,AUT
5.18375,1969,4,AUT
12.0891,1969,5,AUT
11.9727,1969,6,AUT
15.6988,1969,7,AUT
13.6701,1969,8,AUT
12.6151,1969,9,AUT
8.21534,1969,10,AUT
3.00393,1969,11,AUT
-6.1088,1969,12,AUT
-3.4517,1970,1,AUT
-3.0468,1970,2,AUT
-0.7698,1970,3,AUT
3.76916,1970,4,AUT
7.98662,1970,5,AUT
14.3058,1970,6,AUT
14.6474,1970,7,AUT
14.9548,1970,8,AUT
11.9665,1970,9,AUT
6.61778,1970,10,AUT
3.90016,1970,11,AUT
-2.6296,1970,12,AUT
-4.1547,1971,1,AUT
-1.6323,1971,2,AUT
-1.7362,1971,3,AUT
6.82691,1971,4,AUT
11.4269,1971,5,AUT
12.1541,1971,6,AUT
15.8847,1971,7,AUT
16.789,1971,8,AUT
10.0421,1971,9,AUT
6.90587,1971,10,AUT
1.47899,1971,11,AUT
-0.003,1971,12,AUT
-3.9523,1972,1,AUT
0.14874,1972,2,AUT
3.69752,1972,3,AUT
5.41861,1972,4,AUT
9.58565,1972,5,AUT
13.4445,1972,6,AUT
15.1751,1972,7,AUT
14.5301,1972,8,AUT
8.8777,1972,9,AUT
5.04306,1972,10,AUT
1.73281,1972,11,AUT
-2.2748,1972,12,AUT
-2.7765,1973,1,AUT
-2.058,1973,2,AUT
0.74457,1973,3,AUT
3.16742,1973,4,AUT
10.9873,1973,5,AUT
13.6478,1973,6,AUT
14.9447,1973,7,AUT
16.0925,1973,8,AUT
12.8541,1973,9,AUT
5.83217,1973,10,AUT
0.57191,1973,11,AUT
-2.5817,1973,12,AUT
-0.265,1974,1,AUT
1.07466,1974,2,AUT
3.90065,1974,3,AUT
5.09457,1974,4,AUT
9.09752,1974,5,AUT
11.5471,1974,6,AUT
14.4123,1974,7,AUT
16.5523,1974,8,AUT
11.8002,1974,9,AUT
3.7228,1974,10,AUT
1.7211,1974,11,AUT
0.74005,1974,12,AUT
0.39793,1975,1,AUT
-1.5505,1975,2,AUT
1.92216,1975,3,AUT
4.93799,1975,4,AUT
11.0932,1975,5,AUT
12.2351,1975,6,AUT
15.4273,1975,7,AUT
15.2612,1975,8,AUT
14.3485,1975,9,AUT
6.57028,1975,10,AUT
0.69208,1975,11,AUT
-1.9384,1975,12,AUT
-1.6654,1976,1,AUT
-1.5541,1976,2,AUT
-0.8252,1976,3,AUT
5.39818,1976,4,AUT
10.4456,1976,5,AUT
14.2549,1976,6,AUT
16.2498,1976,7,AUT
12.6005,1976,8,AUT
10.4409,1976,9,AUT
8.46028,1976,10,AUT
2.80746,1976,11,AUT
-3.4893,1976,12,AUT
-2.2929,1977,1,AUT
0.56031,1977,2,AUT
4.6675,1977,3,AUT
4.16295,1977,4,AUT
10.2816,1977,5,AUT
13.9096,1977,6,AUT
15.028,1977,7,AUT
14.1773,1977,8,AUT
10.3246,1977,9,AUT
8.68505,1977,10,AUT
2.33375,1977,11,AUT
-2.0128,1977,12,AUT
-2.3515,1978,1,AUT
-3.4338,1978,2,AUT
2.50789,1978,3,AUT
4.49737,1978,4,AUT
8.67857,1978,5,AUT
12.5171,1978,6,AUT
13.6838,1978,7,AUT
13.6611,1978,8,AUT
11.1739,1978,9,AUT
7.2714,1978,10,AUT
0.27475,1978,11,AUT
-1.9057,1978,12,AUT
-5.9874,1979,1,AUT
-1.8042,1979,2,AUT
2.58547,1979,3,AUT
4.00055,1979,4,AUT
10.5458,1979,5,AUT
14.8878,1979,6,AUT
13.6012,1979,7,AUT
13.9413,1979,8,AUT
11.9995,1979,9,AUT
7.06215,1979,10,AUT
1.45503,1979,11,AUT
1.02793,1979,12,AUT
-5.0549,1980,1,AUT
-0.2559,1980,2,AUT
1.40023,1980,3,AUT
3.02928,1980,4,AUT
7.96627,1980,5,AUT
12.523,1980,6,AUT
13.7036,1980,7,AUT
15.601,1980,8,AUT
12.1662,1980,9,AUT
6.55727,1980,10,AUT
0.3254,1980,11,AUT
-3.1212,1980,12,AUT
-5.5158,1981,1,AUT
-2.8909,1981,2,AUT
4.39556,1981,3,AUT
6.19061,1981,4,AUT
10.4044,1981,5,AUT
14.0588,1981,6,AUT
14.5055,1981,7,AUT
15.2342,1981,8,AUT
12.4946,1981,9,AUT
7.61469,1981,10,AUT
1.63381,1981,11,AUT
-3.4221,1981,12,AUT
-4.6471,1982,1,AUT
-3.42,1982,2,AUT
1.57176,1982,3,AUT
3.86038,1982,4,AUT
10.6326,1982,5,AUT
14.3798,1982,6,AUT
16.489,1982,7,AUT
15.5014,1982,8,AUT
14.4568,1982,9,AUT
7.90953,1982,10,AUT
3.15051,1982,11,AUT
-0.2326,1982,12,AUT
0.53351,1983,1,AUT
-4.5365,1983,2,AUT
2.71129,1983,3,AUT
7.18389,1983,4,AUT
10.6,1983,5,AUT
13.678,1983,6,AUT
18.6236,1983,7,AUT
15.8788,1983,8,AUT
12.3298,1983,9,AUT
7.68325,1983,10,AUT
0.32602,1983,11,AUT
-2.1868,1983,12,AUT
-2.5038,1984,1,AUT
-3.1738,1984,2,AUT
0.00482,1984,3,AUT
4.53477,1984,4,AUT
8.89132,1984,5,AUT
12.5162,1984,6,AUT
14.3715,1984,7,AUT
14.6698,1984,8,AUT
11.0413,1984,9,AUT
8.34801,1984,10,AUT
2.93229,1984,11,AUT
-1.4657,1984,12,AUT
-8.0334,1985,1,AUT
-4.682,1985,2,AUT
0.70696,1985,3,AUT
5.56088,1985,4,AUT
11.1369,1985,5,AUT
11.7838,1985,6,AUT
16.3233,1985,7,AUT
15.4717,1985,8,AUT
12.773,1985,9,AUT
7.22571,1985,10,AUT
-0.6869,1985,11,AUT
0.69649,1985,12,AUT
-3.0371,1986,1,AUT
-7.1473,1986,2,AUT
0.67661,1986,3,AUT
6.19084,1986,4,AUT
12.7525,1986,5,AUT
13.3492,1986,6,AUT
14.9395,1986,7,AUT
15.747,1986,8,AUT
11.7513,1986,9,AUT
7.95744,1986,10,AUT
2.4853,1986,11,AUT
-2.5608,1986,12,AUT
-6.8353,1987,1,AUT
-2.395,1987,2,AUT
-3.298,1987,3,AUT
6.443,1987,4,AUT
8.30255,1987,5,AUT
12.9053,1987,6,AUT
16.2927,1987,7,AUT
14.3468,1987,8,AUT
14.5577,1987,9,AUT
8.58682,1987,10,AUT
2.34035,1987,11,AUT
-0.3088,1987,12,AUT
0.0539,1988,1,AUT
-0.8817,1988,2,AUT
0.26401,1988,3,AUT
6.18725,1988,4,AUT
11.5082,1988,5,AUT
13.0615,1988,6,AUT
16.6057,1988,7,AUT
15.9938,1988,8,AUT
11.9519,1988,9,AUT
8.79159,1988,10,AUT
-0.8701,1988,11,AUT
-0.5861,1988,12,AUT
-1.3757,1989,1,AUT
1.13435,1989,2,AUT
4.90775,1989,3,AUT
6.43187,1989,4,AUT
10.4622,1989,5,AUT
12.0938,1989,6,AUT
15.808,1989,7,AUT
15.4201,1989,8,AUT
12.1642,1989,9,AUT
7.93625,1989,10,AUT
0.47079,1989,11,AUT
-0.798,1989,12,AUT
-2.154,1990,1,AUT
2.39985,1990,2,AUT
4.93511,1990,3,AUT
4.98002,1990,4,AUT
11.6278,1990,5,AUT
13.3562,1990,6,AUT
15.319,1990,7,AUT
16.3353,1990,8,AUT
10.4642,1990,9,AUT
8.49707,1990,10,AUT
2.17912,1990,11,AUT
-2.9106,1990,12,AUT
-1.9492,1991,1,AUT
-4.8685,1991,2,AUT
4.37882,1991,3,AUT
4.66818,1991,4,AUT
7.08213,1991,5,AUT
12.9697,1991,6,AUT
16.8981,1991,7,AUT
16.3038,1991,8,AUT
13.7049,1991,9,AUT
6.48323,1991,10,AUT
1.64078,1991,11,AUT
-3.4952,1991,12,AUT
-1.4255,1992,1,AUT
-0.2418,1992,2,AUT
2.40553,1992,3,AUT
5.86547,1992,4,AUT
11.733,1992,5,AUT
14.3795,1992,6,AUT
17.0079,1992,7,AUT
19.3445,1992,8,AUT
12.7021,1992,9,AUT
6.22907,1992,10,AUT
3.0809,1992,11,AUT
-1.8185,1992,12,AUT
-0.9412,1993,1,AUT
-3.028,1993,2,AUT
0.82858,1993,3,AUT
7.10554,1993,4,AUT
12.9288,1993,5,AUT
14.3608,1993,6,AUT
14.844,1993,7,AUT
15.9715,1993,8,AUT
11.5526,1993,9,AUT
8.00979,1993,10,AUT
-0.3712,1993,11,AUT
-0.4136,1993,12,AUT
0.2136,1994,1,AUT
-1.495,1994,2,AUT
5.4416,1994,3,AUT
5.57732,1994,4,AUT
11.0405,1994,5,AUT
14.4688,1994,6,AUT
18.5766,1994,7,AUT
17.5403,1994,8,AUT
13.336,1994,9,AUT
6.35155,1994,10,AUT
4.86493,1994,11,AUT
-0.2483,1994,12,AUT
-3.2093,1995,1,AUT
1.82042,1995,2,AUT
0.86732,1995,3,AUT
6.60416,1995,4,AUT
10.641,1995,5,AUT
12.5028,1995,6,AUT
18.3432,1995,7,AUT
15.1937,1995,8,AUT
10.7629,1995,9,AUT
9.65926,1995,10,AUT
0.3762,1995,11,AUT
-2.5636,1995,12,AUT
-3.5982,1996,1,AUT
-4.7131,1996,2,AUT
-1.1143,1996,3,AUT
6.00744,1996,4,AUT
11.1173,1996,5,AUT
14.7938,1996,6,AUT
14.52,1996,7,AUT
14.9894,1996,8,AUT
9.0653,1996,9,AUT
7.79657,1996,10,AUT
3.20893,1996,11,AUT
-4.059,1996,12,AUT
-3.5143,1997,1,AUT
0.57555,1997,2,AUT
3.1454,1997,3,AUT
3.61294,1997,4,AUT
11.3309,1997,5,AUT
14.2123,1997,6,AUT
14.7904,1997,7,AUT
16.2675,1997,8,AUT
12.8008,1997,9,AUT
6.15623,1997,10,AUT
2.49567,1997,11,AUT
-0.0796,1997,12,AUT
-0.8673,1998,1,AUT
1.76563,1998,2,AUT
1.72402,1998,3,AUT
7.01428,1998,4,AUT
11.3527,1998,5,AUT
15.1851,1998,6,AUT
16.1283,1998,7,AUT
16.5191,1998,8,AUT
11.6834,1998,9,AUT
7.99968,1998,10,AUT
-0.2727,1998,11,AUT
-2.9817,1998,12,AUT
-1.7001,1999,1,AUT
-2.895,1999,2,AUT
3.26772,1999,3,AUT
6.97737,1999,4,AUT
11.9576,1999,5,AUT
13.8492,1999,6,AUT
16.5768,1999,7,AUT
15.628,1999,8,AUT
14.4795,1999,9,AUT
8.29981,1999,10,AUT
0.64813,1999,11,AUT
-1.9342,1999,12,AUT
-4.0514,2000,1,AUT
0.88095,2000,2,AUT
2.90177,2000,3,AUT
8.72332,2000,4,AUT
12.7716,2000,5,AUT
15.7563,2000,6,AUT
14.2722,2000,7,AUT
17.3042,2000,8,AUT
12.3876,2000,9,AUT
9.69378,2000,10,AUT
4.20742,2000,11,AUT
0.20802,2000,12,AUT
-1.967,2001,1,AUT
0.0036,2001,2,AUT
4.20686,2001,3,AUT
4.96008,2001,4,AUT
12.8654,2001,5,AUT
12.6862,2001,6,AUT
16.4223,2001,7,AUT
17.4484,2001,8,AUT
9.64847,2001,9,AUT
10.7745,2001,10,AUT
0.874,2001,11,AUT
-4.8341,2001,12,AUT
-2.1634,2002,1,AUT
2.21305,2002,2,AUT
3.84721,2002,3,AUT
5.77901,2002,4,AUT
12.5507,2002,5,AUT
16.2589,2002,6,AUT
16.5947,2002,7,AUT
16.0557,2002,8,AUT
10.9184,2002,9,AUT
6.99621,2002,10,AUT
4.39041,2002,11,AUT
-1.4184,2002,12,AUT
-3.4577,2003,1,AUT
-4.8031,2003,2,AUT
2.97541,2003,3,AUT
5.62761,2003,4,AUT
13.2014,2003,5,AUT
18.1638,2003,6,AUT
17.1691,2003,7,AUT
19.1504,2003,8,AUT
11.9596,2003,9,AUT
4.81187,2003,10,AUT
3.98693,2003,11,AUT
-1.4127,2003,12,AUT
-3.9679,2004,1,AUT
-0.753,2004,2,AUT
0.98314,2004,3,AUT
6.76312,2004,4,AUT
9.29112,2004,5,AUT
13.5177,2004,6,AUT
15.6272,2004,7,AUT
16.4171,2004,8,AUT
12.1197,2004,9,AUT
9.19936,2004,10,AUT
2.2007,2004,11,AUT
-1.2571,2004,12,AUT
-2.463,2005,1,AUT
-4.6354,2005,2,AUT
0.67086,2005,3,AUT
6.5128,2005,4,AUT
11.4169,2005,5,AUT
14.7474,2005,6,AUT
16.13,2005,7,AUT
14.1828,2005,8,AUT
13.0233,2005,9,AUT
8.64645,2005,10,AUT
1.24353,2005,11,AUT
-3.2268,2005,12,AUT
-5.3896,2006,1,AUT
-3.3372,2006,2,AUT
-0.081,2006,3,AUT
6.79538,2006,4,AUT
10.5875,2006,5,AUT
14.7515,2006,6,AUT
19.1421,2006,7,AUT
13.3505,2006,8,AUT
14.492,2006,9,AUT
10.0172,2006,10,AUT
4.21246,2006,11,AUT
0.61997,2006,12,AUT
1.71785,2007,1,AUT
1.94744,2007,2,AUT
3.61023,2007,3,AUT
9.70115,2007,4,AUT
12.3437,2007,5,AUT
16.0708,2007,6,AUT
16.936,2007,7,AUT
15.8924,2007,8,AUT
10.3342,2007,9,AUT
6.82388,2007,10,AUT
0.7222,2007,11,AUT
-2.1175,2007,12,AUT
0.03853,2008,1,AUT
1.17406,2008,2,AUT
2.04121,2008,3,AUT
6.13592,2008,4,AUT
12.1007,2008,5,AUT
15.7131,2008,6,AUT
16.1612,2008,7,AUT
16.3256,2008,8,AUT
11.088,2008,9,AUT
8.32793,2008,10,AUT
3.17978,2008,11,AUT
-0.9496,2008,12,AUT
-3.8253,2009,1,AUT
-2.2616,2009,2,AUT
1.79865,2009,3,AUT
9.53054,2009,4,AUT
12.4692,2009,5,AUT
13.5441,2009,6,AUT
16.7987,2009,7,AUT
17.4612,2009,8,AUT
13.7735,2009,9,AUT
7.12448,2009,10,AUT
4.1501,2009,11,AUT
-2.0838,2009,12,AUT
-4.4956,2010,1,AUT
-2.3138,2010,2,AUT
1.92743,2010,3,AUT
6.75611,2010,4,AUT
10.2451,2010,5,AUT
14.7213,2010,6,AUT
18.0849,2010,7,AUT
15.5779,2010,8,AUT
10.9318,2010,9,AUT
6.13478,2010,10,AUT
3.55189,2010,11,AUT
-4.6781,2010,12,AUT
-2.1115,2011,1,AUT
-1.3925,2011,2,AUT
3.14627,2011,3,AUT
8.91942,2011,4,AUT
11.8931,2011,5,AUT
14.9857,2011,6,AUT
15.0113,2011,7,AUT
17.3933,2011,8,AUT
14.5875,2011,9,AUT
7.51188,2011,10,AUT
2.56783,2011,11,AUT
-0.0179,2011,12,AUT
-1.5776,2012,1,AUT
-5.4793,2012,2,AUT
5.09119,2012,3,AUT
6.80501,2012,4,AUT
11.9979,2012,5,AUT
15.977,2012,6,AUT
16.9876,2012,7,AUT
17.7159,2012,8,AUT
13.0847,2012,9,AUT
8.00867,2012,10,AUT
4.29533,2012,11,AUT
-2.2631,2012,12,AUT
-1.982,2013,1,AUT
-2.9613,2013,2,AUT
0.21731,2013,3,AUT
7.55119,2013,4,AUT
10.1672,2013,5,AUT
14.1364,2013,6,AUT
18.2774,2013,7,AUT
17.2451,2013,8,AUT
11.9866,2013,9,AUT
8.86318,2013,10,AUT
2.84992,2013,11,AUT
0.16297,2013,12,AUT
0.07168,2014,1,AUT
1.28799,2014,2,AUT
5.3732,2014,3,AUT
8.18748,2014,4,AUT
10.2095,2014,5,AUT
14.8285,2014,6,AUT
16.6264,2014,7,AUT
14.7091,2014,8,AUT
12.681,2014,9,AUT
9.73859,2014,10,AUT
5.54888,2014,11,AUT
0.1405,2014,12,AUT
-0.6446,2015,1,AUT
-1.186,2015,2,AUT
3.0639,2015,3,AUT
6.77726,2015,4,AUT
11.2962,2015,5,AUT
15.3075,2015,6,AUT
19.3121,2015,7,AUT
18.851,2015,8,AUT
11.9849,2015,9,AUT
7.53053,2015,10,AUT
4.91118,2015,11,AUT
1.39272,2015,12,AUT
13.6918,1901,1,NZL
13.5988,1901,2,NZL
11.6116,1901,3,NZL
10.2571,1901,4,NZL
6.99774,1901,5,NZL
5.82137,1901,6,NZL
3.08511,1901,7,NZL
4.6052,1901,8,NZL
7.43592,1901,9,NZL
9.63884,1901,10,NZL
10.4761,1901,11,NZL
12.113,1901,12,NZL
14.0941,1902,1,NZL
14.0588,1902,2,NZL
12.779,1902,3,NZL
9.67134,1902,4,NZL
5.97619,1902,5,NZL
4.83077,1902,6,NZL
3.53662,1902,7,NZL
4.37931,1902,8,NZL
6.42879,1902,9,NZL
8.07627,1902,10,NZL
9.88291,1902,11,NZL
11.139,1902,12,NZL
12.5368,1903,1,NZL
13.9039,1903,2,NZL
12.3014,1903,3,NZL
9.49298,1903,4,NZL
6.71611,1903,5,NZL
4.00012,1903,6,NZL
3.76366,1903,7,NZL
4.11277,1903,8,NZL
6.75362,1903,9,NZL
10.398,1903,10,NZL
12.1174,1903,11,NZL
13.7983,1903,12,NZL
14.7897,1904,1,NZL
14.464,1904,2,NZL
12.3509,1904,3,NZL
9.9218,1904,4,NZL
7.45774,1904,5,NZL
4.92662,1904,6,NZL
4.23324,1904,7,NZL
4.4497,1904,8,NZL
6.90708,1904,9,NZL
8.56168,1904,10,NZL
10.1358,1904,11,NZL
11.5251,1904,12,NZL
12.9512,1905,1,NZL
14.3296,1905,2,NZL
13.045,1905,3,NZL
9.61642,1905,4,NZL
6.97123,1905,5,NZL
4.57519,1905,6,NZL
4.0009,1905,7,NZL
4.82161,1905,8,NZL
6.63989,1905,9,NZL
8.46982,1905,10,NZL
10.7461,1905,11,NZL
12.4323,1905,12,NZL
12.7428,1906,1,NZL
12.6524,1906,2,NZL
11.4887,1906,3,NZL
9.1933,1906,4,NZL
6.7956,1906,5,NZL
4.93958,1906,6,NZL
4.13808,1906,7,NZL
4.9014,1906,8,NZL
6.8687,1906,9,NZL
9.42962,1906,10,NZL
10.423,1906,11,NZL
13.1111,1906,12,NZL
14.7689,1907,1,NZL
15.0963,1907,2,NZL
13.8018,1907,3,NZL
11.1916,1907,4,NZL
7.11776,1907,5,NZL
4.55013,1907,6,NZL
4.20663,1907,7,NZL
5.13172,1907,8,NZL
6.63402,1907,9,NZL
8.51125,1907,10,NZL
11.8243,1907,11,NZL
14.4173,1907,12,NZL
14.9604,1908,1,NZL
14.39,1908,2,NZL
13.1438,1908,3,NZL
9.95186,1908,4,NZL
7.73295,1908,5,NZL
5.49564,1908,6,NZL
3.27531,1908,7,NZL
4.49921,1908,8,NZL
7.98951,1908,9,NZL
9.12929,1908,10,NZL
11.2648,1908,11,NZL
11.9206,1908,12,NZL
13.1453,1909,1,NZL
14.8663,1909,2,NZL
13.5301,1909,3,NZL
9.87764,1909,4,NZL
8.07774,1909,5,NZL
5.85802,1909,6,NZL
4.64362,1909,7,NZL
5.81508,1909,8,NZL
7.5291,1909,9,NZL
9.44579,1909,10,NZL
11.6378,1909,11,NZL
14.3645,1909,12,NZL
14.9149,1910,1,NZL
15.4533,1910,2,NZL
13.5912,1910,3,NZL
9.40533,1910,4,NZL
8.23659,1910,5,NZL
5.78832,1910,6,NZL
3.80417,1910,7,NZL
5.69121,1910,8,NZL
7.46784,1910,9,NZL
10.0643,1910,10,NZL
12.1614,1910,11,NZL
13.5533,1910,12,NZL
13.8159,1911,1,NZL
14.2919,1911,2,NZL
14.5035,1911,3,NZL
12.2241,1911,4,NZL
7.92198,1911,5,NZL
5.27776,1911,6,NZL
4.0726,1911,7,NZL
5.77463,1911,8,NZL
7.04713,1911,9,NZL
8.7962,1911,10,NZL
10.0522,1911,11,NZL
11.1541,1911,12,NZL
13.1052,1912,1,NZL
12.4839,1912,2,NZL
11.7075,1912,3,NZL
9.95845,1912,4,NZL
6.18183,1912,5,NZL
4.55482,1912,6,NZL
3.79736,1912,7,NZL
4.75235,1912,8,NZL
7.50767,1912,9,NZL
8.88968,1912,10,NZL
10.4775,1912,11,NZL
12.8419,1912,12,NZL
14.3251,1913,1,NZL
13.815,1913,2,NZL
13.3217,1913,3,NZL
9.187,1913,4,NZL
5.90286,1913,5,NZL
4.38049,1913,6,NZL
4.77494,1913,7,NZL
5.42657,1913,8,NZL
8.17501,1913,9,NZL
9.66148,1913,10,NZL
10.847,1913,11,NZL
12.061,1913,12,NZL
15.7368,1914,1,NZL
14.4985,1914,2,NZL
13.2353,1914,3,NZL
10.3594,1914,4,NZL
6.01823,1914,5,NZL
4.52745,1914,6,NZL
4.24673,1914,7,NZL
5.06862,1914,8,NZL
7.14905,1914,9,NZL
9.26906,1914,10,NZL
10.3398,1914,11,NZL
11.2883,1914,12,NZL
14.489,1915,1,NZL
13.807,1915,2,NZL
11.9547,1915,3,NZL
9.52325,1915,4,NZL
7.24163,1915,5,NZL
4.8427,1915,6,NZL
5.26872,1915,7,NZL
5.78573,1915,8,NZL
8.76769,1915,9,NZL
10.6909,1915,10,NZL
11.1879,1915,11,NZL
13.4169,1915,12,NZL
14.6456,1916,1,NZL
15.3376,1916,2,NZL
14.7601,1916,3,NZL
11.4242,1916,4,NZL
8.07248,1916,5,NZL
6.61949,1916,6,NZL
4.99675,1916,7,NZL
5.52263,1916,8,NZL
7.97362,1916,9,NZL
9.75242,1916,10,NZL
12.243,1916,11,NZL
14.5871,1916,12,NZL
15.813,1917,1,NZL
14.4781,1917,2,NZL
13.336,1917,3,NZL
11.3621,1917,4,NZL
8.36155,1917,5,NZL
5.60766,1917,6,NZL
5.40614,1917,7,NZL
5.40779,1917,8,NZL
8.35373,1917,9,NZL
10.0977,1917,10,NZL
11.8876,1917,11,NZL
12.734,1917,12,NZL
14.3874,1918,1,NZL
15.4428,1918,2,NZL
13.4138,1918,3,NZL
10.8563,1918,4,NZL
7.25353,1918,5,NZL
5.13876,1918,6,NZL
2.89083,1918,7,NZL
5.28614,1918,8,NZL
7.03351,1918,9,NZL
9.28364,1918,10,NZL
10.2653,1918,11,NZL
11.6053,1918,12,NZL
12.9978,1919,1,NZL
14.6875,1919,2,NZL
12.4583,1919,3,NZL
9.61995,1919,4,NZL
6.56283,1919,5,NZL
5.04865,1919,6,NZL
4.32002,1919,7,NZL
5.47361,1919,8,NZL
6.48797,1919,9,NZL
9.10883,1919,10,NZL
9.83427,1919,11,NZL
11.7984,1919,12,NZL
13.0442,1920,1,NZL
14.8536,1920,2,NZL
12.9204,1920,3,NZL
10.5533,1920,4,NZL
6.2961,1920,5,NZL
5.1239,1920,6,NZL
4.99181,1920,7,NZL
4.49985,1920,8,NZL
6.85905,1920,9,NZL
9.50591,1920,10,NZL
10.3704,1920,11,NZL
13.0061,1920,12,NZL
14.1833,1921,1,NZL
14.0981,1921,2,NZL
12.9089,1921,3,NZL
9.33492,1921,4,NZL
7.47695,1921,5,NZL
5.71444,1921,6,NZL
4.7436,1921,7,NZL
5.46891,1921,8,NZL
7.88906,1921,9,NZL
9.79447,1921,10,NZL
11.0777,1921,11,NZL
12.5695,1921,12,NZL
14.6946,1922,1,NZL
15.1705,1922,2,NZL
12.0134,1922,3,NZL
10.1803,1922,4,NZL
7.62333,1922,5,NZL
4.13967,1922,6,NZL
4.01291,1922,7,NZL
5.76272,1922,8,NZL
7.46631,1922,9,NZL
10.7142,1922,10,NZL
11.1383,1922,11,NZL
13.1215,1922,12,NZL
14.8074,1923,1,NZL
13.0985,1923,2,NZL
11.7354,1923,3,NZL
8.7991,1923,4,NZL
7.19527,1923,5,NZL
4.48327,1923,6,NZL
3.26832,1923,7,NZL
4.45877,1923,8,NZL
7.52636,1923,9,NZL
9.33668,1923,10,NZL
12.3006,1923,11,NZL
13.7675,1923,12,NZL
15.0242,1924,1,NZL
15.5929,1924,2,NZL
13.7934,1924,3,NZL
12.4303,1924,4,NZL
7.3325,1924,5,NZL
5.20778,1924,6,NZL
4.20171,1924,7,NZL
5.51411,1924,8,NZL
8.48218,1924,9,NZL
10.315,1924,10,NZL
11.932,1924,11,NZL
12.6312,1924,12,NZL
14.3881,1925,1,NZL
13.9593,1925,2,NZL
12.0189,1925,3,NZL
9.80062,1925,4,NZL
7.09743,1925,5,NZL
4.38938,1925,6,NZL
4.69647,1925,7,NZL
5.02886,1925,8,NZL
6.41813,1925,9,NZL
9.38948,1925,10,NZL
9.95139,1925,11,NZL
12.4212,1925,12,NZL
14.5923,1926,1,NZL
12.8759,1926,2,NZL
11.5272,1926,3,NZL
11.2487,1926,4,NZL
7.46538,1926,5,NZL
4.78417,1926,6,NZL
4.47221,1926,7,NZL
5.12539,1926,8,NZL
7.0294,1926,9,NZL
9.2697,1926,10,NZL
10.2247,1926,11,NZL
12.1707,1926,12,NZL
14.669,1927,1,NZL
14.9355,1927,2,NZL
12.5146,1927,3,NZL
8.98126,1927,4,NZL
6.64645,1927,5,NZL
3.54078,1927,6,NZL
4.26963,1927,7,NZL
4.55612,1927,8,NZL
7.14327,1927,9,NZL
9.01414,1927,10,NZL
9.95845,1927,11,NZL
12.0388,1927,12,NZL
14.4709,1928,1,NZL
15.8518,1928,2,NZL
14.0949,1928,3,NZL
12.0675,1928,4,NZL
8.2251,1928,5,NZL
4.90632,1928,6,NZL
5.00629,1928,7,NZL
5.57721,1928,8,NZL
7.08463,1928,9,NZL
9.4924,1928,10,NZL
10.9646,1928,11,NZL
12.8314,1928,12,NZL
14.4113,1929,1,NZL
13.9904,1929,2,NZL
12.968,1929,3,NZL
9.88059,1929,4,NZL
6.89985,1929,5,NZL
6.1454,1929,6,NZL
3.85851,1929,7,NZL
5.10552,1929,8,NZL
6.41914,1929,9,NZL
9.22966,1929,10,NZL
11.0482,1929,11,NZL
12.2259,1929,12,NZL
13.2025,1930,1,NZL
13.8965,1930,2,NZL
12.0416,1930,3,NZL
10.0924,1930,4,NZL
6.83003,1930,5,NZL
4.39013,1930,6,NZL
3.08068,1930,7,NZL
5.20171,1930,8,NZL
6.11733,1930,9,NZL
8.01706,1930,10,NZL
9.58775,1930,11,NZL
12.3858,1930,12,NZL
13.5339,1931,1,NZL
12.6666,1931,2,NZL
11.8781,1931,3,NZL
9.6641,1931,4,NZL
6.80238,1931,5,NZL
4.20187,1931,6,NZL
3.89074,1931,7,NZL
4.64099,1931,8,NZL
5.76091,1931,9,NZL
9.28506,1931,10,NZL
11.7205,1931,11,NZL
12.6831,1931,12,NZL
12.8943,1932,1,NZL
13.7402,1932,2,NZL
12.6617,1932,3,NZL
10.4723,1932,4,NZL
6.61239,1932,5,NZL
4.61882,1932,6,NZL
3.09748,1932,7,NZL
3.9335,1932,8,NZL
6.61243,1932,9,NZL
9.95764,1932,10,NZL
11.2115,1932,11,NZL
12.6444,1932,12,NZL
14.8871,1933,1,NZL
15.0797,1933,2,NZL
13.1852,1933,3,NZL
